"url","price_in_rp","title","address","district","city","lat","long","facilities","property_type","ads_id","bedrooms","bathrooms","land_size_m2","building_size_m2","carports","certificate","electricity","maid_bedrooms","maid_bathrooms","floors","building_age","year_built","property_condition","building_orientation","garages","furnishing","price_in_billion_rp"
"https://www.rumah123.com/properti/bekasi/hos11293416/#qid~5c468ddd-be33-4f99-a6de-518003fecfff",1.5e+09,"Rumah dijual SHM mutiara gading city Bekasi","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485," Jalur Telepon,  Jogging Track, Tempat Jemuran, Lapangan Bulu Tangkis,  Track Lari, Masjid, Kitchen Set,  Taman, Taman, Wastafel,  Tempat Gym, Jalur Telepon, Lapangan Basket","rumah","hos11293416",2,1,120,88,1,"shm - sertifikat hak milik","2200 mah",1,1,1,NA,NA,"baru","",0,"",NA
"https://www.rumah123.com/properti/bekasi/hos11221944/#qid~aeb345f5-d0dd-46bf-8173-9872e4274ee2",1.25e+09,"Di Jual Cepat Rumah Cantik","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485,"Tempat Jemuran, Lapangan Bola, Lapangan Tenis, Masjid, Kitchen Set, Keamanan 24 jam,  Lapangan Bulu Tangkis,  Taman,  Lapangan Voli,  CCTV, Taman,  Playground, Wastafel,  Lapangan Basket","rumah","hos11221944",3,2,105,130,1,"shm - sertifikat hak milik","2200 mah",0,0,1,NA,NA,"bagus","",1,"",NA
"https://www.rumah123.com/properti/bekasi/hos11221873/#qid~aeb345f5-d0dd-46bf-8173-9872e4274ee2",1.25e+09,"Dijual Cepat Rumah Cantik","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485,"Tempat Jemuran, Lapangan Bola, Masjid, Kitchen Set, Keamanan 24 jam,  Lapangan Bulu Tangkis,  Taman,  Lapangan Voli,  CCTV, Taman,  Playground, Wastafel, Lapangan Basket","rumah","hos11221873",3,2,105,130,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","",1,"",NA
"https://www.rumah123.com/properti/bekasi/hos11220948/#qid~20ac432b-8f9e-4292-b32e-64ce30895fc6",9.7e+08,"Rumah mininalis dua lantai dekat kota harapan indah","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485,"Keamanan, Taman","rumah","hos11220948",3,2,56,63,1,"shm - sertifikat hak milik","1300 mah",0,0,2,0,2022,"baru","",0,"furnished",NA
"https://www.rumah123.com/properti/bekasi/hos11220440/#qid~20ac432b-8f9e-4292-b32e-64ce30895fc6",7.79e+08,"Rumah 2 Lantai Siap Huni dan Strategis di Setia Asih, Bekasi","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485," Jalur Telepon,  Ac,  Jogging Track, Tempat Jemuran, Lapangan Tenis,  Track Lari, Masjid,  Lapangan Voli,  Lapangan Bulu Tangkis,  Taman, Wastafel,  Tempat Gym, AC, Jalur Telepon, Keamanan, Lapangan Basket","rumah","hos11220440",3,2,53,63,1,"shm - sertifikat hak milik","1300 mah",0,0,2,0,2022,"baru","tenggara",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11220028/#qid~a97b634a-8510-4d01-966d-4ba5d66e1e36",5.5e+08,"Rumah Bagus, murah, strategis, siap huni di cluster celtic perumahan segara city, tarumajaya, kabupaten bekasi","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485,"Tempat Jemuran,  Jogging Track, Lapangan Bulu Tangkis, Track Lari,  One Gate System, Keamanan 24 jam, Taman,  Playground, Wastafel, CCTV, Keamanan","rumah","hos11220028",2,1,90,54,1,"hgb - hak guna bangunan","1300 mah",1,1,1,4,2018,"bagus","utara",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11205882/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc",5.5e+08,"Dijual Rumah di Cluster Celtic Segara City","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485,"Keamanan 24 jam","rumah","hos11205882",2,1,90,54,1,"lainnya (ppjb,girik,adat,dll)","1300 mah",0,0,1,NA,NA,"","",0,"",NA
"https://www.rumah123.com/properti/bekasi/hos11145710/#qid~425c1298-5699-4d57-9f6a-7ec955cd9c01",3.75e+08,"Rumah murah  di Perumahan villa mahkota  indah Bekasi dekat harapan indah","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485,"Masjid, Jalur Telepon, Keamanan 24 jam,  Keamanan","rumah","hos11145710",2,1,72,60,0,"shm - sertifikat hak milik","1300 mah",0,0,1,10,2012,"sudah renovasi","utara",2,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11088990/#qid~445a831c-1cd7-413b-876a-32d1d5e0c013",5.5e+08,"Dijual Rumah Minimalis 1lt Vila Mutiara Gading 1, Bekasi","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485,"Keamanan 24 jam","rumah","hos11088990",NA,NA,120,100,1,"shm - sertifikat hak milik","2200 mah",0,0,1,NA,NA,"bagus","",0,"",NA
"https://www.rumah123.com/properti/bekasi/hos11087652/#qid~1a013258-0be6-4013-a6e8-adba609f2e56",5.5e+08,"Dijual Rumah Baru Siap Huni di Segara City, Bekasi","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485,"Keamanan 24 jam, Taman","rumah","hos11087652",2,1,75,35,1,"lainnya (ppjb,girik,adat,dll)","1300 mah",0,0,1,NA,NA,"baru","",0,"",NA
"https://www.rumah123.com/properti/bekasi/hos11087637/#qid~1a013258-0be6-4013-a6e8-adba609f2e56",4.55e+08,"Beli Rumah Dapat Motor 1 unit","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485," Masjid, Ac,  Keamanan, Taman","rumah","hos11087637",2,1,72,45,1,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","utara",0,"semi furnished",NA
"https://www.rumah123.com/properti/bekasi/hos11087262/#qid~31b9fe7a-0a69-4fc9-a8a4-43ab4e9a6769",9e+08,"Rumah Minimalis Modern Di Mutiara Gading City","Tarumajaya, Bekasi","Tarumajaya"," Bekasi",-6.12097,107.0004485,"Tempat Jemuran, Lapangan Bulu Tangkis, Track Lari,  One Gate System,  Kolam Renang, Masjid, Kitchen Set, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, Jalur Telepon","rumah","hos11087262",2,1,120,90,1,"hgb - hak guna bangunan","1300 mah",0,0,1,2,2020,"sudah renovasi","timur",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11362420/#qid~f9b697ad-ef6f-408c-81ae-ab822352c42a",3.9e+08,"Rumah Exclusive Fasilitas Smart Home System Cocok Buat Milenial","Cikarang Selatan, Bekasi","Cikarang Selatan"," Bekasi",-6.3328146,107.1247334,"Track Lari,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  CCTV,  Playground, Lapangan Basket","rumah","hos11362420",NA,NA,60,36,0,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"bagus","",0,"",NA
"https://www.rumah123.com/properti/bekasi/hos11087706/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb",9.67e+08,"Dijual Rumah 2 Lantai Tanpa Dp Cendana Spark Lippo Cikarang","Cikarang Selatan, Bekasi","Cikarang Selatan"," Bekasi",-6.3328146,107.1247334," Jalur Telepon, Track Lari,  CCTV, Taman, Wastafel, Jogging Track, CCTV, Jalur Telepon,  Keamanan","rumah","hos11087706",3,3,82,68,1,"shm - sertifikat hak milik","2200 mah",0,0,2,1,2021,"baru","selatan",1,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos9862918/#qid~311b0681-32ad-4de5-a8b2-5597ec2bcbd8",1.5e+09,"RUMAH LUAS DAN NYAMAN HADAP TAMAN DAN BEBAS BANJIR","Cikarang Selatan, Bekasi","Cikarang Selatan"," Bekasi",-6.3328146,107.1247334,"Masjid,  Keamanan, Kolam Renang,  Taman","rumah","hos9862918",5,2,240,150,0,"shm - sertifikat hak milik","3500 mah",0,0,1,NA,NA,"sudah renovasi","barat laut",1,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11368578/#qid~248a69c1-c632-4c6a-a07a-f99c9fea9e2c",2.3e+09,"Rumah murah minimalis siap huni","Cikarang Selatan, Bekasi","Cikarang Selatan"," Bekasi",-6.3328146,107.1247334," Jalur Telepon,  Ac,  Jogging Track, Track Lari, Masjid,  Taman,  CCTV, Taman, AC, CCTV, Jalur Telepon, Keamanan","rumah","hos11368578",5,4,200,180,2,"hgb - hak guna bangunan","3500 mah",0,1,2,8,2014,"bagus","",3,"",NA
"https://www.rumah123.com/properti/bekasi/hos11146885/#qid~a49831f0-c7fc-47cc-b0c4-db46af7941f9",3.9e+08,"Rumah Baru Siap Huni dan Full Bata Merah di Sukadami, Cikarang","Cikarang Selatan, Bekasi","Cikarang Selatan"," Bekasi",-6.3328146,107.1247334," Jalur Telepon,  Jogging Track, Masjid,  CCTV, Wastafel, Jalur Telepon, Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry, Taman,  Playground,  Tempat Gym,  Masjid, Keamanan,  Track Lari","rumah","hos11146885",2,1,60,30,1,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","tenggara",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11146869/#qid~a49831f0-c7fc-47cc-b0c4-db46af7941f9",4.09e+08,"Rumah Cluster Dekat Kawasan Cikarang Di Cikarang Selatan","Cikarang Selatan, Bekasi","Cikarang Selatan"," Bekasi",-6.3328146,107.1247334,"CCTV, Taman,  One Gate System","rumah","hos11146869",2,1,60,40,0,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11086700/#qid~31b9fe7a-0a69-4fc9-a8a4-43ab4e9a6769",1.68e+08,"Rumah subsidi di cikarang selatan bekasi","Cikarang Selatan, Bekasi","Cikarang Selatan"," Bekasi",-6.3328146,107.1247334," Jalur Telepon,  Jogging Track, Masjid,  Taman,  CCTV, Keamanan","rumah","hos11086700",2,1,60,30,1,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","timur",1,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11208968/#qid~f9b697ad-ef6f-408c-81ae-ab822352c42a",3e+08,"Rumah murah di bekasi kebalen vgh babelan!!","Kebalen, Bekasi","Kebalen"," Bekasi",-6.18942,107.0379879," Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman,  Masjid, CCTV, Jalur Telepon,  Keamanan","rumah","hos11208968",2,1,60,36,1,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","timur",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos10691944/#qid~748f5d2d-8d3a-4a4e-a1b4-37c7be7ffc25",1.65e+09,"Dijual Rumah 4 Kamar Tidur Perumnas, Kayuringin Jaya, Bekasi","Kayuringin Jaya, Bekasi","Kayuringin Jaya"," Bekasi",-6.2386895,106.9847315," Masjid, Taman,  Keamanan, AC","rumah","hos10691944",4,1,123,100,1,"shm - sertifikat hak milik","2200 mah",0,0,1,NA,NA,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11368574/#qid~248a69c1-c632-4c6a-a07a-f99c9fea9e2c",4.5e+08,"Rumah murah minimalis siap huni","Kayuringin Jaya, Bekasi","Kayuringin Jaya"," Bekasi",-6.2386895,106.9847315," Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman,  CCTV, Ac, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan","rumah","hos11368574",3,2,120,100,1,"shm - sertifikat hak milik","1300 mah",1,1,1,8,2014,"bagus","",1,"",NA
"https://www.rumah123.com/properti/bekasi/hos11222436/#qid~aeb345f5-d0dd-46bf-8173-9872e4274ee2",9e+08,"Dijual Rumah Baru Murah Dekat Stasiun, Di Kayuringin, Bekasi","Kayuringin Jaya, Bekasi","Kayuringin Jaya"," Bekasi",-6.2386895,106.9847315,"Masjid","rumah","hos11222436",3,2,150,100,0,"shm - sertifikat hak milik","lainnya mah",0,0,1,NA,NA,"baru","utara",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos6079521/#qid~748f5d2d-8d3a-4a4e-a1b4-37c7be7ffc25",7.5e+08,"rumah di bintara jaya dekat gto pondok kelapa lokasi aman dari banjir","Bintara, Bekasi","Bintara"," Bekasi",-6.227202,106.9584634,"Tempat Jemuran,  Ac, Lapangan Bola,  Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan","rumah","hos6079521",3,2,50,100,1,"shm - sertifikat hak milik","1300 mah",0,0,2,0,2022,"baru","selatan",1,"",NA
"https://www.rumah123.com/properti/bekasi/hos6902608/#qid~748f5d2d-8d3a-4a4e-a1b4-37c7be7ffc25",1.05e+09,"Rumah 2 lantai kavling siap bangun dekat toll jatibening","Bintara, Bekasi","Bintara"," Bekasi",-6.227202,106.9584634,"Tempat Jemuran,  Ac,  Akses Parkir,  AC, Masjid, Kitchen Set, Keamanan 24 jam,  Taman,  CCTV, Taman, Wastafel,  Masjid, Jalur Telepon,  Keamanan","rumah","hos6902608",3,2,72,90,1,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","barat",2,"",NA
"https://www.rumah123.com/properti/bekasi/hos11058978/#qid~35c27ac2-b166-4762-83af-d2178576ef1b",2.5e+09,"Rumah Bintara Bekasi Barat","Bintara, Bekasi","Bintara"," Bekasi",-6.227202,106.9584634,"AC","rumah","hos11058978",3,2,194,200,0,"shm - sertifikat hak milik","1300 mah",0,0,1,NA,NA,"","utara",0,"",NA
"https://www.rumah123.com/properti/bekasi/hos10295400/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb",3e+08,"Rumah di Bintara tetangga pondok kelapa","Bintara, Bekasi","Bintara"," Bekasi",-6.227202,106.9584634,"Keamanan","rumah","hos10295400",2,1,52,45,0,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","",0,"semi furnished",NA
"https://www.rumah123.com/properti/bekasi/hos9232314/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43",7.95e+08,"Rumah Cantik Minimalis di Pondok Cipta Bekasi Barat Bebas Banjir","Bintara, Bekasi","Bintara"," Bekasi",-6.227202,106.9584634," Jalur Telepon, Ac, Taman, AC,  Masjid, Jalur Telepon,  Keamanan","rumah","hos9232314",4,2,90,150,1,"shm - sertifikat hak milik","2200 mah",0,0,2,5,2017,"bagus sekali","utara",0,"semi furnished",NA
"https://www.rumah123.com/properti/bekasi/hos11292172/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd",1e+09,"Rumah Baru Bebas Banjir Dalam Perumahan di Bintara Jaya Bekasi","Bintara, Bekasi","Bintara"," Bekasi",-6.227202,106.9584634,"Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  Taman","rumah","hos11292172",3,2,72,108,1,"lainnya (ppjb,girik,adat,dll)","2200 mah",0,0,2,0,2022,"bagus","selatan",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11088730/#qid~e7ef0e6b-2717-4a5d-9c21-245b1cef7967",1.9e+09,"Rumah Rapi Siap Huni di Griya Bintara Indah Bekasi","Bintara, Bekasi","Bintara"," Bekasi",-6.227202,106.9584634,"Masjid, Taman,  Keamanan","rumah","hos11088730",3,2,136,66,1,"shm - sertifikat hak milik","2200 mah",1,0,1,12,2010,"bagus","selatan",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11264032/#qid~748f5d2d-8d3a-4a4e-a1b4-37c7be7ffc25",1.18e+09,"Rumah 2 Lantai Dekat Area Mabes TNI Cilangkap","Jatirangga, Bekasi","Jatirangga"," Bekasi",-6.363249,106.9403936,"Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang, Keamanan 24 jam,  Taman, Taman,  Playground, Wastafel, Jogging Track, Keamanan","rumah","hos11264032",3,3,84,77,1,"shm - sertifikat hak milik","2200 mah",0,0,2,1,2021,"baru","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11368638/#qid~88644097-6006-48f0-a43a-aae9622d73e1",1.43e+09,"Tempat Tinggal Sejuk Di Perumahan Palem Lestari","Jatirangga, Bekasi","Jatirangga"," Bekasi",-6.363249,106.9403936,"Tempat Jemuran, Track Lari, Tempat Gym,  One Gate System,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman,  CCTV, Taman,  Playground, Wastafel","rumah","hos11368638",4,3,105,95,2,"shm - sertifikat hak milik","2200 mah",1,1,2,NA,NA,"baru","",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11293663/#qid~5c468ddd-be33-4f99-a6de-518003fecfff",1.18e+09,"Rumah Mewah 2Lantai Paling Murah lokasi Startegis Di Jalan Utama Jatirangga","Jatirangga, Bekasi","Jatirangga"," Bekasi",-6.363249,106.9403936,"Lapangan Bulu Tangkis,  Ac,  Jogging Track,  Akses Parkir,  One Gate System, Track Lari, Masjid, Keamanan 24 jam,  Taman, Taman,  Playground, Wastafel, AC,  Masjid, Jalur Telepon, Keamanan","rumah","hos11293663",3,2,84,77,1,"shm - sertifikat hak milik","1300 mah",0,0,2,0,2022,"baru","timur",1,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11133763/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93",4e+08,"Cikarang rumah mewah murah fasilitas lengkap","Cikarang, Bekasi","Cikarang"," Bekasi",-6.315046,107.1542629,"AC, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Ac, Jogging Track,  Masjid,  Keamanan","rumah","hos11133763",2,1,60,38,1,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11285741/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43",1.47e+09,"Rumah 2 Lantai Dekat Pusat Pertokoan Aeon Mall Deltamas Cikarang","Cikarang, Bekasi","Cikarang"," Bekasi",-6.315046,107.1542629,"Tempat Jemuran, Track Lari,  Taman, Taman, CCTV, Jalur Telepon","rumah","hos11285741",2,2,84,62,1,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","utara",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11292631/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd",4.4e+08,"Rumah 1 lantai","Cikarang, Bekasi","Cikarang"," Bekasi",-6.315046,107.1542629,"Tempat Jemuran, Ac, Wastafel, AC, Jalur Telepon","rumah","hos11292631",2,2,78,54,1,"shm - sertifikat hak milik","900 mah",0,0,1,7,2015,"bagus","barat",0,"",NA
"https://www.rumah123.com/properti/bekasi/hos11287335/#qid~aeb345f5-d0dd-46bf-8173-9872e4274ee2",3.24e+08,"Rumah Cluster Modern Berkwalitas","Cikarang, Bekasi","Cikarang"," Bekasi",-6.315046,107.1542629,"Track Lari,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV, Taman,  Playground, Wastafel, Jalur Telepon","rumah","hos11287335",2,1,72,36,0,"shm - sertifikat hak milik","1300 mah",0,0,1,1,2021,"baru","",0,"semi furnished",NA
"https://www.rumah123.com/properti/bekasi/hos11219113/#qid~a97b634a-8510-4d01-966d-4ba5d66e1e36",7.64e+08,"Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung","Cikarang, Bekasi","Cikarang"," Bekasi",-6.315046,107.1542629,"Track Lari,  One Gate System, Taman,  Playground, CCTV","rumah","hos11219113",3,3,78,83,2,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11219113/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf",7.64e+08,"Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung","Cikarang, Bekasi","Cikarang"," Bekasi",-6.315046,107.1542629,"Track Lari,  One Gate System, Taman,  Playground, CCTV","rumah","hos11219113",3,3,78,83,2,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11149236/#qid~1d4b1985-ab52-4d46-a381-159c096620b6",7.64e+08,"Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung","Cikarang, Bekasi","Cikarang"," Bekasi",-6.315046,107.1542629,"Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV","rumah","hos11149236",3,3,78,83,2,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11080116/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93",1.9e+09,"Jual cepat Rumah bagus murah strategis di kodau jati mekar bekasi","Jati Mekar, Bekasi","Jati Mekar"," Bekasi",-6.295393,106.948639," Taman,  CCTV, Ac,  Masjid, Jalur Telepon,  Keamanan","rumah","hos11080116",3,3,150,195,2,"shm - sertifikat hak milik","2200 mah",1,1,2,1,2021,"bagus sekali","timur",0,"semi furnished",NA
"https://www.rumah123.com/properti/bekasi/hos11222300/#qid~aeb345f5-d0dd-46bf-8173-9872e4274ee2",6.5e+08,"RUMAH BARU TERMURAH 2 LT DLM CLUSTER ONE GATE SYSTEM DI KODAU","Jati Mekar, Bekasi","Jati Mekar"," Bekasi",-6.295393,106.948639,"Tempat Jemuran,  One Gate System, Masjid, Keamanan 24 jam,  Taman, Taman, Wastafel,  Masjid, Keamanan","rumah","hos11222300",2,2,50,68,1,"shm - sertifikat hak milik","1300 mah",0,0,2,0,2022,"baru","selatan",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11220351/#qid~a97b634a-8510-4d01-966d-4ba5d66e1e36",1.45e+09,"Rumah Bagus Artistik 2 lantai di Jati Mekar Bekasi","Jati Mekar, Bekasi","Jati Mekar"," Bekasi",-6.295393,106.948639,"Taman, Wastafel","rumah","hos11220351",4,3,158,272,1,"shm - sertifikat hak milik","2200 mah",1,1,2,3,2019,"bagus","selatan",2,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11218057/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf",6.5e+08,"Rumah Murah Baru 2 Lantai One Gate Di Kodau Jati Mekar","Jati Mekar, Bekasi","Jati Mekar"," Bekasi",-6.295393,106.948639," CCTV, Masjid, Keamanan, CCTV","rumah","hos11218057",2,2,50,68,2,"shm - sertifikat hak milik","1300 mah",0,0,2,0,2022,"baru","selatan",0,"",NA
"https://www.rumah123.com/properti/bekasi/hos11216973/#qid~641a0fcf-f35e-4880-94aa-bcf48913be0e",9.25e+08,"Dijual rumah luas strategis bebas banjir di jati mekar kodau","Jati Mekar, Bekasi","Jati Mekar"," Bekasi",-6.295393,106.948639,"Tempat Jemuran, Jalur Telepon, Wastafel","rumah","hos11216973",3,2,108,80,1,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11283375/#qid~1807f915-9393-4e9c-a6d6-eb3d73117a15",9.5e+08,"Rumah 2 Lantai Bagus Furnished SHM di Duta Harapan Lrt Bekasi","Duta Harapan, Bekasi","Duta Harapan"," Bekasi",-6.217795,107.0160136,"Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Tenis,  Akses Parkir, Masjid, Kitchen Set, Keamanan 24 jam,  Lapangan Voli,  Taman,  Tempat Laundry, Taman,  Playground, Wastafel,  Track Lari","rumah","hos11283375",3,2,66,87,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","utara",0,"furnished",NA
"https://www.rumah123.com/properti/bekasi/hos11364859/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538",1.3e+09,"Rumah Siap Huni di Duta Harapan, Bekasi Utara, Bekasi","Duta Harapan, Bekasi","Duta Harapan"," Bekasi",-6.217795,107.0160136,"Keamanan, Taman","rumah","hos11364859",4,2,95,150,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos11294979/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648",1.35e+09,"Jual Rumah 2 Lantai di Duta Harapan, Bekasi Utara","Duta Harapan, Bekasi","Duta Harapan"," Bekasi",-6.217795,107.0160136,"Tempat Jemuran, Track Lari,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  CCTV,  Playground, AC, CCTV, Jalur Telepon","rumah","hos11294979",4,2,95,150,1,"shm - sertifikat hak milik","2200 mah",0,0,2,14,2008,"bagus","",1,"semi furnished",NA
"https://www.rumah123.com/properti/bekasi/hos10396962/#qid~1807f915-9393-4e9c-a6d6-eb3d73117a15",4.9e+08,"Bale Jatisari Jatiasih Bekasi","Jati Sari, Bekasi","Jati Sari"," Bekasi",-6.3372254,106.949501,"Taman","rumah","hos10396962",2,1,66,30,1,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","timur",0,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos10622053/#qid~1807f915-9393-4e9c-a6d6-eb3d73117a15",6.5e+08,"Rumah Hot Harga Sedang Merosot Di Taman Harapan Baru 21313 Ang","Pejuang, Bekasi","Pejuang"," Bekasi",-6.1852574,106.9879915,"Keamanan, Taman","rumah","hos10622053",3,2,120,100,1,"shm - sertifikat hak milik","1300 mah",0,0,1,NA,NA,"bagus sekali","",1,"unfurnished",NA
"https://www.rumah123.com/properti/bekasi/hos10020571/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43",7.7e+08,"Di Jual Cepat Rumah Cluster Murah di Harapan Indah Bekasi","Pejuang, Bekasi","Pejuang"," Bekasi",-6.1852574,106.9879915," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Taman,  Masjid, Jalur Telepon,  Keamanan","rumah","hos10020571",2,1,91,60,1,"shm - sertifikat hak milik","1300 mah",0,0,1,22,2000,"bagus","timur",0,"unfurnished",NA
